concurrency,root_trace_id,conversation_id,source_outer_idx,source_inner_idx,turn_index,worker_id,input_sequence_length,logical_prompt_tokens,cache_read_tokens,new_prompt_tokens,output_tokens,ttft_ms,itl_ms,e2e_ms,match_class
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,23.0,23,worker_52cdd4a9,107984.0,,106624.0,,251.0,1654.747095,12.237332199999999,4714.080145,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,44.0,44,worker_52cdd4a9,103254.0,,100480.0,,129.0,993.3277039999999,12.0220708046875,2532.152767,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,24.0,24,worker_52cdd4a9,108372.0,,106240.0,,294.0,986.8459809999999,11.554732744027303,4372.382675,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b:aux:000,8,25.0,0,worker_52cdd4a9,108283.0,,30912.0,,445.0,7583.386853,10.583500619369369,12282.461127999999,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,45.0,45,worker_52cdd4a9,103450.0,,103232.0,,113.0,9029.269317,11.827185205357143,10353.91406,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,46.0,46,worker_52cdd4a9,104030.0,,103424.0,,135.0,1025.6908859999999,11.853458164179104,2614.05428,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,26.0,25,worker_52cdd4a9,108952.0,,108352.0,,512.0,1179.866296,10.97418277886497,6787.673696,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,47.0,47,worker_52cdd4a9,104673.0,,104000.0,,152.0,996.9804919999999,11.988170589403973,2807.194251,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,48.0,48,worker_52cdd4a9,105380.0,,102720.0,,151.0,1458.344441,11.829374033333332,3232.7505459999998,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,27.0,26,worker_52cdd4a9,109849.0,,108928.0,,483.0,926.9471179999999,11.33546305186722,6390.640308999999,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,49.0,49,worker_52cdd4a9,106215.0,,104640.0,,235.0,1129.9582329999998,10.575648346153846,3604.6599459999998,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,28.0,27,worker_52cdd4a9,110684.0,,109824.0,,263.0,992.784729,10.639461190839695,3780.3235609999997,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,50.0,50,worker_52cdd4a9,106731.0,,106176.0,,245.0,1643.802692,11.370094331967211,4418.1057089999995,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,29.0,28,worker_52cdd4a9,111903.0,,107968.0,,376.0,1159.5864669999999,11.815220168,5590.29403,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,51.0,51,worker_52cdd4a9,107119.0,,106688.0,,132.0,1017.2072009999999,10.920916801526717,2447.8473019999997,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,30.0,29,worker_52cdd4a9,117212.0,,110656.0,,479.0,1062.966078,12.1234070041841,6857.954626,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,52.0,52,worker_52cdd4a9,107314.0,,107072.0,,582.0,1085.046216,11.645711624784854,7851.20467,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,53.0,53,worker_52cdd4a9,108277.0,,105344.0,,111.0,1505.406914,10.928482981818181,2707.540042,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,54.0,54,worker_52cdd4a9,108794.0,,108224.0,,197.0,1551.847601,12.335711530612244,3969.6470609999997,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,31.0,30,worker_52cdd4a9,117792.0,,117184.0,,981.0,1023.4934059999999,11.229929797959183,12028.824607999999,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,55.0,55,worker_52cdd4a9,109054.0,,108736.0,,159.0,985.314496,10.393504810126581,2627.488256,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,56.0,56,worker_52cdd4a9,109890.0,,107264.0,,395.0,965.4369939999999,10.519436304568528,5110.094897999999,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,57.0,57,worker_52cdd4a9,110597.0,,108992.0,,213.0,1112.604232,10.651751773584905,3370.775608,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,58.0,58,worker_52cdd4a9,110921.0,,110592.0,,123.0,2721.564782,11.103527459016393,4076.195132,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,59.0,59,worker_52cdd4a9,111115.0,,110912.0,,130.0,1007.277984,10.421547689922479,2351.657636,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,60.0,60,worker_52cdd4a9,111438.0,,109888.0,,128.0,5491.6662,10.897762362204725,6875.682019999999,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,61.0,61,worker_52cdd4a9,111635.0,,111424.0,,1508.0,2192.895266,10.703328209024551,18322.810877,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,11,,8,worker_52cdd4a9,72716.0,,,,2.0,6376.332963,34.257912999999995,6410.590875999999,loader_metadata_turn_match
