concurrency,root_trace_id,source_trace_id,source_outer_idx,source_inner_idx,source_outer_idx_exact_key_normalized,source_inner_idx_exact_key_normalized,source_request_index,source_conversation_path,source_branch_type,source_branch_request_index,conversation_id,session_num,turn_index,benchmark_phase,request_start_ns,request_ack_ns,request_end_ns,raw_record_ordinal,execution_ordinal_all_0_based,execution_ordinal_all_1_based,execution_ordinal_profile_0_based,execution_ordinal_profile_1_based,execution_ordinal_within_root_0_based,execution_ordinal_within_root_1_based,execution_ordinal_within_branch_0_based,execution_ordinal_within_branch_1_based,worker_id,input_sequence_length,usage_prompt_tokens,source_input_tokens,source_output_tokens,logical_prompt_tokens,logical_prompt_metric_status,cache_read_tokens,cache_read_metric_status,output_tokens,ttft_ms,itl_ms,decode_tps,e2e_ms,exact_source_key,error,cancelled,is_profiled_valid
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,16.0,9,16,56,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,16,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,63,16,profiling,1786173400416751360,1786173401020470272,1786173403401817600,193,52,53,45,46,52,53,16,17,worker_3bc7b03f,80436.0,80436.0,80384,141,,not_exported_or_not_mapped,66944.0,profile_counter_scope_unvalidated,141.0,1469.580051,10.823914064285713,92.38802101169412,2984.92802,07dd40536557a1d6440a923557c3129dc929|9|16,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,15.0,8,15,23,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,15,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,64,15,profiling,1786173401373613824,1786173402111360768,1786173406139600640,194,53,54,46,47,53,54,15,16,worker_3bc7b03f,100980.0,100980.0,100928,318,,not_exported_or_not_mapped,89536.0,profile_counter_scope_unvalidated,318.0,1445.639351,10.473884400630915,95.47556205028987,4765.8607059999995,07dd40536557a1d6440a923557c3129dc929|8|15,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,17.0,9,17,57,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,17,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,66,17,profiling,1786173405340564224,1786173405944049920,1786173408761566976,195,54,55,47,48,54,55,17,18,worker_3bc7b03f,82806.0,82806.0,82752,208,,not_exported_or_not_mapped,80384.0,profile_counter_scope_unvalidated,208.0,1225.979756,10.6034742705314,94.30871188881419,3420.89893,07dd40536557a1d6440a923557c3129dc929|9|17,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,16.0,8,16,24,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,16,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,67,16,profiling,1786173407938835456,1786173408684286976,1786173413181582848,196,55,56,48,49,55,56,16,17,worker_3bc7b03f,101751.0,101751.0,101696,368,,not_exported_or_not_mapped,100928.0,profile_counter_scope_unvalidated,368.0,1405.18033,10.456287970027248,95.63623370611838,5242.6380149999995,07dd40536557a1d6440a923557c3129dc929|8|16,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,18.0,9,18,58,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,18,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,68,18,profiling,1786173410242273536,1786173410881528576,1786173413653018624,197,56,57,49,50,56,57,18,19,worker_3bc7b03f,83899.0,83899.0,83840,200,,not_exported_or_not_mapped,77248.0,profile_counter_scope_unvalidated,200.0,1254.552549,10.834621020100501,92.29672160611706,3410.642132,07dd40536557a1d6440a923557c3129dc929|9|18,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,17.0,8,17,25,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,17,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,69,17,profiling,1786173413546276096,1786173414250495488,1786173417981594112,200,57,58,50,51,57,58,17,18,worker_3bc7b03f,102651.0,102651.0,102592,280,,not_exported_or_not_mapped,99456.0,profile_counter_scope_unvalidated,280.0,1413.822046,10.829253799283153,92.34246592929564,4435.183856,07dd40536557a1d6440a923557c3129dc929|8|17,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,19.0,9,19,59,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,19,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,70,19,profiling,1786173415197087744,1786173415808132352,1786173419727905536,201,58,59,51,52,58,59,19,20,worker_3bc7b03f,84479.0,84479.0,84416,261,,not_exported_or_not_mapped,83840.0,profile_counter_scope_unvalidated,261.0,1753.35431,10.682136796153845,93.61422897711391,4530.709877,07dd40536557a1d6440a923557c3129dc929|9|19,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,10,13.0,10,13,115,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,subagent,13,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,72,13,profiling,1786173418397441280,1786173418968178944,1786173423453544704,203,59,60,52,53,59,60,13,14,worker_3bc7b03f,82474.0,82474.0,82432,111,,not_exported_or_not_mapped,77888.0,profile_counter_scope_unvalidated,111.0,3901.855569,10.482596409090908,95.39621301577172,5054.941174,07dd40536557a1d6440a923557c3129dc929|10|13,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,18.0,8,18,26,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,18,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,73,18,profiling,1786173419827108608,1786173420556325888,1786173425443388416,205,60,61,53,54,60,61,18,19,worker_3bc7b03f,103742.0,103742.0,103680,393,,not_exported_or_not_mapped,102592.0,profile_counter_scope_unvalidated,393.0,1404.780065,10.743244528061224,93.08174987435241,5616.13192,07dd40536557a1d6440a923557c3129dc929|8|18,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,20.0,9,20,60,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,20,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,74,20,profiling,1786173421311690752,1786173421933943808,1786173425153695488,204,61,62,54,55,61,62,20,21,worker_3bc7b03f,85123.0,85123.0,85056,237,,not_exported_or_not_mapped,84416.0,profile_counter_scope_unvalidated,237.0,1274.22819,10.87976961016949,91.91371102796924,3841.853818,07dd40536557a1d6440a923557c3129dc929|9|20,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,10,14.0,10,14,116,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,subagent,14,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,76,14,profiling,1786173425023125760,1786173425607296768,1786173447599367680,212,62,63,55,56,62,63,14,15,worker_3bc7b03f,82670.0,82670.0,82624,129,,not_exported_or_not_mapped,82432.0,profile_counter_scope_unvalidated,129.0,21234.890508,10.478770367187499,95.4310443839223,22576.173114999998,07dd40536557a1d6440a923557c3129dc929|10|14,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,21.0,9,21,61,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,21,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,77,21,profiling,1786173426694880512,1786173427341553152,1786173430170989568,206,63,64,56,57,63,64,21,22,worker_3bc7b03f,85893.0,85893.0,85824,205,,not_exported_or_not_mapped,85120.0,profile_counter_scope_unvalidated,205.0,1305.091348,10.641663397058824,93.97027162843574,3475.9906809999998,07dd40536557a1d6440a923557c3129dc929|9|21,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,19.0,8,19,27,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,19,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,78,19,profiling,1786173427285326592,1786173428064089856,1786173448578859776,213,64,65,57,58,64,65,19,20,worker_3bc7b03f,104513.0,104513.0,104448,328,,not_exported_or_not_mapped,103680.0,profile_counter_scope_unvalidated,328.0,17829.765543999998,10.592176434250764,94.4093035276876,21293.407238,07dd40536557a1d6440a923557c3129dc929|8|19,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,22.0,9,22,62,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,22,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,79,22,profiling,1786173432040625408,1786173432713116416,1786173436076012800,207,65,66,58,59,65,66,22,23,worker_3bc7b03f,86857.0,86857.0,86784,253,,not_exported_or_not_mapped,82752.0,profile_counter_scope_unvalidated,253.0,1352.495062,10.645937507936507,93.93254462131716,4035.2713139999996,07dd40536557a1d6440a923557c3129dc929|9|22,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,23.0,9,23,63,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,23,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,80,23,profiling,1786173437742971136,1786173438423301888,1786173441660883200,208,66,67,59,60,66,67,23,24,worker_3bc7b03f,89101.0,89101.0,89024,239,,not_exported_or_not_mapped,85888.0,profile_counter_scope_unvalidated,239.0,1337.9379119999999,10.839576991596639,92.25452254965744,3917.757236,07dd40536557a1d6440a923557c3129dc929|9|23,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,24.0,9,24,64,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,24,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,81,24,profiling,1786173443223374336,1786173443899613952,1786173446086208512,211,67,68,60,61,67,68,24,25,worker_3bc7b03f,90062.0,90062.0,89984,154,,not_exported_or_not_mapped,89088.0,profile_counter_scope_unvalidated,154.0,1255.3687969999999,10.505463084967321,95.18856921509145,2862.704649,07dd40536557a1d6440a923557c3129dc929|9|24,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,25.0,9,25,65,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,25,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,84,25,profiling,1786173447764714496,1786173448451255808,1786173453822033920,214,68,69,61,62,68,69,25,26,worker_3bc7b03f,90258.0,90258.0,90176,204,,not_exported_or_not_mapped,90048.0,profile_counter_scope_unvalidated,204.0,4042.062395,9.925830551724138,100.7472366961068,6057.005996999999,07dd40536557a1d6440a923557c3129dc929|9|25,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,10,15.0,10,15,117,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,subagent,15,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,85,15,profiling,1786173449050748160,1786173449875765760,1786173479689855488,222,69,70,62,63,69,70,15,16,worker_3bc7b03f,83122.0,83122.0,83072,2426,,not_exported_or_not_mapped,80832.0,profile_counter_scope_unvalidated,2426.0,4072.1852759999997,10.955380292371133,91.27935072197886,30638.982484999997,07dd40536557a1d6440a923557c3129dc929|10|15,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,20.0,8,20,28,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,20,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,86,20,profiling,1786173450280219904,1786173450973855488,1786173457384702208,215,70,71,63,64,70,71,20,21,worker_3bc7b03f,105540.0,105540.0,105472,339,,not_exported_or_not_mapped,101696.0,profile_counter_scope_unvalidated,339.0,2877.658734,12.505001923076923,79.96800049703188,7104.349384,07dd40536557a1d6440a923557c3129dc929|8|20,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,26.0,9,26,66,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,26,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,87,26,profiling,1786173455479985920,1786173456094910720,1786173458288898048,216,71,72,64,65,71,72,26,27,worker_3bc7b03f,92502.0,92502.0,92416,136,,not_exported_or_not_mapped,86848.0,profile_counter_scope_unvalidated,136.0,1327.7256009999999,10.970942503703704,91.1498715504532,2808.802839,07dd40536557a1d6440a923557c3129dc929|9|26,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,21.0,8,21,29,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,21,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,88,21,profiling,1786173459203461120,1786173459992273408,1786173463846145792,218,72,73,65,66,72,73,21,22,worker_3bc7b03f,106248.0,106248.0,106176,276,,not_exported_or_not_mapped,105536.0,profile_counter_scope_unvalidated,276.0,1537.479991,11.283892152727272,88.62190337031039,4640.550333,07dd40536557a1d6440a923557c3129dc929|8|21,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,27.0,9,27,67,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,27,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,89,27,profiling,1786173459957050368,1786173460628412416,1786173463991289856,219,73,74,66,67,73,74,27,28,worker_3bc7b03f,92952.0,92952.0,92864,133,,not_exported_or_not_mapped,92480.0,profile_counter_scope_unvalidated,133.0,2381.091974,12.502034265151515,79.98698282146172,4031.3604969999997,07dd40536557a1d6440a923557c3129dc929|9|27,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,28.0,9,28,68,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,28,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,91,28,profiling,1786173465670405632,1786173466498533120,1786173519419880704,237,74,75,67,68,74,75,28,29,worker_3bc7b03f,93981.0,93981.0,93888,111,,not_exported_or_not_mapped,92928.0,profile_counter_scope_unvalidated,111.0,52534.952103999996,11.039808681818181,90.58127987733451,53749.331059,07dd40536557a1d6440a923557c3129dc929|9|28,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,22.0,8,22,30,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,22,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,92,22,profiling,1786173465895080448,1786173466672110080,1786173475570425088,221,75,76,68,69,75,76,22,23,worker_3bc7b03f,106635.0,106635.0,106560,627,,not_exported_or_not_mapped,106240.0,profile_counter_scope_unvalidated,627.0,2911.234415,10.804794033546326,92.55150971830068,9675.03548,07dd40536557a1d6440a923557c3129dc929|8|22,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,23.0,8,23,31,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,23,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,94,23,profiling,1786173479031836928,1786173479783851264,1786173483745847552,224,76,77,69,70,76,77,23,24,worker_3bc7b03f,107983.0,107983.0,107904,251,,not_exported_or_not_mapped,104512.0,profile_counter_scope_unvalidated,251.0,2098.307215,10.457926876,95.621246147256,4712.788934,07dd40536557a1d6440a923557c3129dc929|8|23,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,25.0,8,25,33,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,25,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b:aux:000,96,0,profiling,1786173483751778304,1786173484122041344,1786173492678992128,226,77,78,70,71,77,78,24,25,worker_3bc7b03f,108282.0,108282.0,108288,445,,not_exported_or_not_mapped,30912.0,profile_counter_scope_unvalidated,445.0,4273.724201,10.480542592342342,95.41490730934625,8927.085111999999,07dd40536557a1d6440a923557c3129dc929|8|25,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,24.0,8,24,32,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,24,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,97,24,profiling,1786173485714000128,1786173486536668928,1786173491208890368,225,78,79,71,72,78,79,25,26,worker_3bc7b03f,108371.0,108371.0,108288,294,,not_exported_or_not_mapped,106624.0,profile_counter_scope_unvalidated,294.0,2345.499943,10.747788105802048,93.04239999485695,5494.601858,07dd40536557a1d6440a923557c3129dc929|8|24,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,26.0,8,26,34,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,26,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,107,25,profiling,1786173499461242624,1786173500248078848,1786173506533052928,231,79,80,72,73,79,80,26,27,worker_3bc7b03f,108951.0,108951.0,108864,512,,not_exported_or_not_mapped,107968.0,profile_counter_scope_unvalidated,512.0,1430.21284,11.017376107632092,90.76571319983056,7060.092031,07dd40536557a1d6440a923557c3129dc929|8|26,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,27.0,8,27,35,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,27,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,111,26,profiling,1786173508480275456,1786173509234753024,1786173516242578176,235,80,81,73,74,80,81,27,28,worker_3bc7b03f,109848.0,109848.0,109760,483,,not_exported_or_not_mapped,108928.0,profile_counter_scope_unvalidated,483.0,1902.9557639999998,12.147007769709544,82.32480121513183,7757.813509,07dd40536557a1d6440a923557c3129dc929|8|27,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,28.0,8,28,36,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,28,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,114,27,profiling,1786173518123382272,1786173547045753344,1786173576853438720,256,81,82,74,75,81,82,28,29,worker_3bc7b03f,110683.0,110683.0,110592,263,,not_exported_or_not_mapped,30080.0,profile_counter_scope_unvalidated,263.0,55380.851635,12.781599812977099,78.23746750267557,58729.630785999994,07dd40536557a1d6440a923557c3129dc929|8|28,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,29.0,9,29,69,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,29,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,115,29,profiling,1786173521020987904,1786173521656864768,1786173524483179776,239,82,83,75,76,82,83,29,30,worker_3bc7b03f,95201.0,95201.0,95104,159,,not_exported_or_not_mapped,93952.0,profile_counter_scope_unvalidated,159.0,1274.962184,13.838129911392405,72.2640997304656,3461.3867099999998,07dd40536557a1d6440a923557c3129dc929|9|29,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,30.0,9,30,70,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,30,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,117,30,profiling,1786173526331258112,1786173547059011328,1786173570380290048,253,83,84,76,77,83,84,30,31,worker_3bc7b03f,95333.0,95333.0,95232,122,,not_exported_or_not_mapped,,not_exported,122.0,42717.186537999994,11.005659090909091,90.86234561145196,44048.871287999995,07dd40536557a1d6440a923557c3129dc929|9|30,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,31.0,9,31,71,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,31,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,130,31,profiling,1786173572003011584,1786173572995601408,1786173575342551040,255,84,85,77,78,84,85,31,32,worker_3bc7b03f,95849.0,95849.0,95744,112,,not_exported_or_not_mapped,95168.0,profile_counter_scope_unvalidated,112.0,1601.529886,15.656019036036037,63.873197758527446,3339.347999,07dd40536557a1d6440a923557c3129dc929|9|31,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,32.0,9,32,72,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,32,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,134,32,profiling,1786173576905011968,1786173577640305920,1786173579250985216,258,85,86,78,79,85,86,32,33,worker_3bc7b03f,96492.0,96492.0,96384,84,,not_exported_or_not_mapped,95808.0,profile_counter_scope_unvalidated,84.0,1444.158884,10.863509048192771,92.05128799210212,2345.8301349999997,07dd40536557a1d6440a923557c3129dc929|9|32,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,29.0,8,29,37,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,29,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,135,28,profiling,1786173578719798016,1786173579707303936,1786173584401285120,260,86,87,79,80,86,87,29,30,worker_3bc7b03f,111902.0,111902.0,111808,376,,not_exported_or_not_mapped,109824.0,profile_counter_scope_unvalidated,376.0,1713.021918,10.568317013333333,94.62244544125308,5676.140797999999,07dd40536557a1d6440a923557c3129dc929|8|29,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,33.0,9,33,73,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,33,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,137,33,profiling,1786173581125415168,1786173581787968256,1786173604363295744,264,87,88,80,81,87,88,33,34,worker_3bc7b03f,97071.0,97071.0,96960,267,,not_exported_or_not_mapped,95296.0,profile_counter_scope_unvalidated,267.0,20236.937723,11.28104454887218,88.6442736457392,23237.695572999997,07dd40536557a1d6440a923557c3129dc929|9|33,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,30.0,8,30,38,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,30,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,139,29,profiling,1786173586344786432,1786173587140867584,1786173607591928576,270,88,89,81,82,88,89,30,31,worker_3bc7b03f,117211.0,117211.0,117120,479,,not_exported_or_not_mapped,110656.0,profile_counter_scope_unvalidated,479.0,15051.787640999999,12.960992845188283,77.15458313606322,21247.142221,07dd40536557a1d6440a923557c3129dc929|8|30,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,34.0,9,34,74,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,34,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,142,34,profiling,1786173605951008256,1786173606644630016,1786173610667009280,272,89,90,82,83,89,90,34,35,worker_3bc7b03f,98033.0,98033.0,97920,198,,not_exported_or_not_mapped,97024.0,profile_counter_scope_unvalidated,198.0,2660.974885,10.41369412182741,96.02740279301756,4712.472627,07dd40536557a1d6440a923557c3129dc929|9|34,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,31.0,8,31,39,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,31,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,147,30,profiling,1786173609726736640,1786173610558885632,1786173621607823872,283,90,91,83,84,90,91,31,32,worker_3bc7b03f,117791.0,117791.0,117696,981,,not_exported_or_not_mapped,111872.0,profile_counter_scope_unvalidated,981.0,1473.712079,10.618930895918368,94.17143870710875,11880.264357,07dd40536557a1d6440a923557c3129dc929|8|31,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,35.0,9,35,75,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,35,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,149,35,profiling,1786173612251817984,1786173612987402240,1786173615202824960,276,91,92,84,85,91,92,35,36,worker_3bc7b03f,98293.0,98293.0,98176,140,,not_exported_or_not_mapped,96448.0,profile_counter_scope_unvalidated,140.0,1449.718312,10.799649460431654,92.59559800194022,2950.8695869999997,07dd40536557a1d6440a923557c3129dc929|9|35,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,36.0,9,36,76,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,36,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,153,36,profiling,1786173616967093760,1786173617767252736,1786173619641480448,282,92,93,85,86,92,93,36,37,worker_3bc7b03f,98808.0,98808.0,98688,104,,not_exported_or_not_mapped,98240.0,profile_counter_scope_unvalidated,104.0,1500.144249,11.39933090291262,87.72444703263172,2674.2753319999997,07dd40536557a1d6440a923557c3129dc929|9|36,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,37.0,9,37,77,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,37,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,158,37,profiling,1786173621462440960,1786173622149176320,1786173625636425472,287,93,94,86,87,93,94,37,38,worker_3bc7b03f,99196.0,99196.0,99072,214,,not_exported_or_not_mapped,98752.0,profile_counter_scope_unvalidated,214.0,1746.420185,11.396383502347417,87.74713485150977,4173.849870999999,07dd40536557a1d6440a923557c3129dc929|9|37,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,38.0,9,38,78,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,38,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,163,38,profiling,1786173627276943104,1786173627970536960,1786173630646715392,291,94,95,87,88,94,95,38,39,worker_3bc7b03f,99584.0,99584.0,99456,138,,not_exported_or_not_mapped,97984.0,profile_counter_scope_unvalidated,138.0,1344.847057,14.779277905109488,67.66230437105999,3369.60813,07dd40536557a1d6440a923557c3129dc929|9|38,False,False,True
